cod,nome,data,tipo,cod_tipo,entrada_saida,quantidade,filial,temp_max,temp_min,temp_med,umidade,chuva_mm,prob_chuva,nuvens_pct,vento_kmh,uv,condicoes,icone,dia_semana,chuveu,clima_categoria
106,PIC CHOCOLATE,2025-10-03,VENDA,24050,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
106,PIC CHOCOLATE,2025-10-03,VENDA,24053,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
106,PIC CHOCOLATE,2025-10-03,VENDA,24056,S,-25,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
106,PIC CHOCOLATE,2025-10-03,VENDA,24047,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
106,PIC CHOCOLATE,2025-10-03,VENDA,24057,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
106,PIC CHOCOLATE,2025-10-03,VENDA,24048,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
106,PIC CHOCOLATE,2025-10-03,VENDA,24049,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
107,PIC COCO,2025-10-03,VENDA,24050,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
107,PIC COCO,2025-10-03,VENDA,24055,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
107,PIC COCO,2025-10-03,VENDA,24046,S,-6,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
107,PIC COCO,2025-10-03,VENDA,24047,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
107,PIC COCO,2025-10-03,VENDA,24057,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
107,PIC COCO,2025-10-03,VENDA,24048,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
107,PIC COCO,2025-10-03,VENDA,24049,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
20,Açai Natural 400ml,2025-10-03,VENDA,24046,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
20,Açai Natural 400ml,2025-10-03,VENDA,24056,S,-12,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
200,SORV ABACAXICOCO400ML,2025-10-03,VENDA,24055,S,-8,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
200,SORV ABACAXICOCO400ML,2025-10-03,VENDA,24056,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
201,SORV BANANA400ML,2025-10-03,VENDA,24056,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
205,SORV CHOCOLATE400ML,2025-10-03,VENDA,24055,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
205,SORV CHOCOLATE400ML,2025-10-03,VENDA,24056,S,-6,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
206,SORV COCO400ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
207,SORV CREME 400ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
209,SORV FLOCOS400ML,2025-10-03,VENDA,24055,S,-8,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
209,SORV FLOCOS400ML,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
209,SORV FLOCOS400ML,2025-10-03,VENDA,24056,S,-6,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
50,Açai Natural 5L,2025-10-03,VENDA,24052,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
50,Açai Natural 5L,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
11,Açai Banana 250ml,2025-10-03,VENDA,24056,S,-10,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
110,PIC CUPUAÇU,2025-10-03,VENDA,24049,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
111,PIC FLOCOS,2025-10-03,VENDA,24048,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
112,PIC GRAVIOLA,2025-10-03,VENDA,24053,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
112,PIC GRAVIOLA,2025-10-03,VENDA,24055,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
112,PIC GRAVIOLA,2025-10-03,VENDA,24049,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
114,leite,2025-10-03,VENDA,24053,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
114,leite,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
114,leite,2025-10-03,VENDA,24057,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
114,leite,2025-10-03,VENDA,24048,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
115,PIC LIMAO,2025-10-03,VENDA,24051,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
115,PIC LIMAO,2025-10-03,VENDA,24047,S,-6,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
117,PIC MANGA,2025-10-03,VENDA,24049,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
118,PIC MARACUJA,2025-10-03,VENDA,24051,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
119,PIC MILHO VERDE,2025-10-03,VENDA,24047,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
119,PIC MILHO VERDE,2025-10-03,VENDA,24048,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
21,Açai Banana 400ml,2025-10-03,VENDA,24056,S,-11,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
213,SORV MENTAFLOCOS400ML,2025-10-03,VENDA,24055,S,-6,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
213,SORV MENTAFLOCOS400ML,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
213,SORV MENTAFLOCOS400ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
214,SORV MILHOVERD400ML,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
215,SORV MORANGO400ML,2025-10-03,VENDA,24055,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
215,SORV MORANGO400ML,2025-10-03,VENDA,24056,S,-6,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
216,SORV PASSASRUM400ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
312,SORV GALAK2L,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
51,Açai Banana 5L,2025-10-03,VENDA,24052,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
61,Açai Banana 10L,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
12,Açai Morango 250ml,2025-10-03,VENDA,24056,S,-10,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
120,PIC MINISSAIA,2025-10-03,VENDA,24046,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
120,PIC MINISSAIA,2025-10-03,VENDA,24057,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
121,PIC MORANGO,2025-10-03,VENDA,24050,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
121,PIC MORANGO,2025-10-03,VENDA,24055,S,-6,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
121,PIC MORANGO,2025-10-03,VENDA,24056,S,-25,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
121,PIC MORANGO,2025-10-03,VENDA,24047,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
121,PIC MORANGO,2025-10-03,VENDA,24057,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
121,PIC MORANGO,2025-10-03,VENDA,24048,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
123,PIC UVA,2025-10-03,VENDA,24050,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
123,PIC UVA,2025-10-03,VENDA,24051,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
123,PIC UVA,2025-10-03,VENDA,24055,S,-8,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
123,PIC UVA,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
123,PIC UVA,2025-10-03,VENDA,24047,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
123,PIC UVA,2025-10-03,VENDA,24048,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
126,PIC SKIMO COCO,2025-10-03,VENDA,24046,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
127,PIC SKIMO MORANGO,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
128,SKIMO MARACUJÁ,2025-10-03,VENDA,24055,S,-3,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
128,SKIMO MARACUJÁ,2025-10-03,VENDA,24046,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
129,SKIMO MENTA,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
22,Açai Morango 400ml,2025-10-03,VENDA,24056,S,-12,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
42,Açai Morango 2L,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
52,Açai Morango 5L,2025-10-03,VENDA,24052,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
72,COCA COLA 350ML,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
150,SORV ABACAXICOCO250ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
155,SORV CHOCOLATE250ML,2025-10-03,VENDA,24056,S,-8,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
156,SORV COCO250ML,2025-10-03,VENDA,24056,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
157,SORV CREME250ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
159,SORVETE FLOCOS250ML,2025-10-03,VENDA,24056,S,-8,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
354,SORV CHOCOFLOCOS5L,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
75,ÁGUA MINERAL,2025-10-03,VENDA,24054,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
75,ÁGUA MINERAL,2025-10-03,VENDA,24046,S,-4,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
163,SORV MENTAFLOCOS250ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
165,SORV MORANGO250ML,2025-10-03,VENDA,24056,S,-8,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
166,SORV PASSASRUM250ML,2025-10-03,VENDA,24056,S,-5,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
26,Açai Oreo 400ml,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
76,ÁGUA COM GÁS,2025-10-03,VENDA,24046,S,-1,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
17,COBERTURA,2025-10-03,ENTRADA,828,E,12,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
18,CASCÃO,2025-10-03,VENDA,24046,S,-2,1,28.2,21.7,24.0,69.3,0.0,0.0,46.4,21.2,8.0,Partially cloudy,partly-cloudy-day,Sexta,False,Nublado
8,PÉ DE MOL. / MOÇA,2025-10-04,VENDA,24069,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
10,Açai Natural 250ml,2025-10-04,ENTRADA,829,E,17,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
10,Açai Natural 250ml,2025-10-04,VENDA,24060,S,-6,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
102,PIC ACAI,2025-10-04,VENDA,24062,S,-4,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
102,PIC ACAI,2025-10-04,VENDA,24065,S,-10,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
102,PIC ACAI,2025-10-04,VENDA,24058,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
102,PIC ACAI,2025-10-04,VENDA,24068,S,-3,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
102,PIC ACAI,2025-10-04,VENDA,24069,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
103,PIC AMENDOIM,2025-10-04,VENDA,24069,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
104,PIC BLUE ICE,2025-10-04,VENDA,24065,S,-10,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
104,PIC BLUE ICE,2025-10-04,VENDA,24068,S,-6,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
104,PIC BLUE ICE,2025-10-04,VENDA,24069,S,-2,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
105,PIC CHICLETE,2025-10-04,VENDA,24065,S,-10,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
105,PIC CHICLETE,2025-10-04,VENDA,24068,S,-7,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
106,PIC CHOCOLATE,2025-10-04,VENDA,24071,S,-2,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
106,PIC CHOCOLATE,2025-10-04,VENDA,24065,S,-20,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
106,PIC CHOCOLATE,2025-10-04,VENDA,24068,S,-3,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
106,PIC CHOCOLATE,2025-10-04,VENDA,24069,S,-2,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
107,PIC COCO,2025-10-04,VENDA,24071,S,-8,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
107,PIC COCO,2025-10-04,VENDA,24063,S,-4,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
107,PIC COCO,2025-10-04,VENDA,24065,S,-15,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
107,PIC COCO,2025-10-04,VENDA,24058,S,-5,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
107,PIC COCO,2025-10-04,VENDA,24068,S,-3,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
107,PIC COCO,2025-10-04,VENDA,24069,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
108,PIC COCO QUEIM,2025-10-04,VENDA,24069,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
109,PIC CREME,2025-10-04,VENDA,24073,S,-5,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
20,Açai Natural 400ml,2025-10-04,ENTRADA,829,E,23,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
200,SORV ABACAXICOCO400ML,2025-10-04,ENTRADA,829,E,1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
203,SORV BOMBOM400ML,2025-10-04,VENDA,24058,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
205,SORV CHOCOLATE400ML,2025-10-04,ENTRADA,829,E,1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
205,SORV CHOCOLATE400ML,2025-10-04,VENDA,24065,S,-5,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
207,SORV CREME 400ML,2025-10-04,ENTRADA,829,E,1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
209,SORV FLOCOS400ML,2025-10-04,ENTRADA,829,E,8,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
209,SORV FLOCOS400ML,2025-10-04,VENDA,24065,S,-5,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
30,"Açai Natural 1,5l",2025-10-04,ENTRADA,829,E,1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
40,Açai Natural 2L,2025-10-04,ENTRADA,829,E,1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
402,SORV CREME10L,2025-10-04,ENTRADA,829,E,2,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
402,SORV CREME10L,2025-10-04,ENTRADA,832,E,1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
402,SORV CREME10L,2025-10-04,ENTRADA,832,E,2,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
402,SORV CREME10L,2025-10-04,VENDA,24058,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
403,SORV FLOCOS10L,2025-10-04,ENTRADA,829,E,2,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
403,SORV FLOCOS10L,2025-10-04,VENDA,24072,S,-1,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
50,Açai Natural 5L,2025-10-04,ENTRADA,829,E,3,1,27.6,21.8,24.3,66.7,0.0,0.0,62.0,25.4,9.0,Partially cloudy,partly-cloudy-day,Sábado,False,Nublado
